model,calculusType,cell,alpha_0,beta_0,r_nucleus,D_t,radiation_type,particle,meanEnergy,meanEnergy_sigma,meanLET,meanLET_sigma,LETd,LETd_sigma,nFractions,timeSpacing,fracDeliveryTime,alpha,beta,alpha_sigma,beta_sigma
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF58.mixedField,12.5448,4.14676,0.0154959,0.0390837,0.114073,0.0981338,1,0,0,2.74642,0.00270064,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF59.mixedField,12.4276,4.15015,0.0163531,0.0452404,0.14151,0.175993,1,0,0,2.62762,0.00244651,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF60.mixedField,12.1438,4.08786,0.0159635,0.0407955,0.120218,0.11356,1,0,0,2.6771,0.00264815,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF61.mixedField,12.0275,4.02296,0.0178813,0.0482667,0.148167,0.171158,1,0,0,2.52863,0.00211138,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF62.mixedField,11.6124,4.03152,0.0167214,0.0392022,0.108628,0.0911008,1,0,0,2.91551,0.00241181,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF63.mixedField,11.3568,4.0885,0.0172145,0.0398418,0.109426,0.0884705,1,0,0,2.89342,0.00229772,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF64.mixedField,10.9836,3.92355,0.0168881,0.0375285,0.100283,0.0607108,1,0,0,2.96058,0.00250569,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF65.mixedField,10.8325,3.89598,0.0182265,0.0452809,0.13072,0.155814,1,0,0,2.83226,0.00217271,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF66.mixedField,10.5569,4.03281,0.0186143,0.0402322,0.105571,0.0648695,1,0,0,2.92672,0.00209678,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF67.mixedField,10.5278,3.87085,0.0182591,0.0426514,0.117888,0.128888,1,0,0,2.92267,0.00222401,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF68.mixedField,10.2826,3.97288,0.0212241,0.0521106,0.149169,0.175103,1,0,0,2.65455,0.00164107,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF69.mixedField,9.95741,3.84778,0.0198596,0.044787,0.120862,0.140481,1,0,0,2.95968,0.00192817,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF70.mixedField,9.90026,3.87234,0.0208866,0.0483912,0.133002,0.161476,1,0,0,2.8929,0.00173239,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF71.mixedField,9.57811,3.78713,0.0215309,0.0456808,0.118449,0.0970564,1,0,0,2.84602,0.00169373,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF72.mixedField,9.30802,3.73513,0.0209005,0.0416141,0.103757,0.0544692,1,0,0,2.99646,0.00183211,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQF73.mixedField,9.15174,3.70433,0.0215597,0.0461705,0.120435,0.14083,1,0,0,2.99251,0.00174083,0,0
