model,calculusType,cell,alpha_0,beta_0,r_nucleus,D_t,radiation_type,particle,meanEnergy,meanEnergy_sigma,meanLET,meanLET_sigma,LETd,LETd_sigma,nFractions,timeSpacing,fracDeliveryTime,alpha,beta,alpha_sigma,beta_sigma
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Monoenergetic,ParticleFieldBG0.mixedField,14.5842,0,0.00342967,0,0.00342967,0,1,0,0,1.06185,0.0599094,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG1.mixedField,1041.89,237.876,0.0319666,0.0659019,0.167829,0.316288,1,0,0,0.839863,0.0413864,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG2.mixedField,954.63,281.683,0.0325558,0.0668184,0.169696,0.314524,1,0,0,0.861405,0.0403284,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG3.mixedField,880.087,297.599,0.0327082,0.0649166,0.161549,0.302331,1,0,0,0.889854,0.0404118,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG4.mixedField,826.762,307.38,0.0329742,0.0659761,0.164982,0.305906,1,0,0,0.897438,0.0398256,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG5.mixedField,757.945,303.759,0.0338497,0.067065,0.166723,0.304637,1,0,0,0.922109,0.0389312,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG6.mixedField,691.672,293.158,0.0348609,0.0672748,0.164688,0.301194,1,0,0,0.955283,0.0384449,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG7.mixedField,626.942,277.257,0.0364037,0.0697154,0.169913,0.307802,1,0,0,0.984041,0.0375168,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG8.mixedField,561.569,256.626,0.0381942,0.0712798,0.17122,0.30825,1,0,0,1.02743,0.0366686,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG9.mixedField,492.762,231.414,0.0409811,0.0747073,0.17717,0.317001,1,0,0,1.0729,0.0355914,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG10.mixedField,413.558,205.177,0.0441309,0.0740374,0.168342,0.298784,1,0,0,1.1498,0.0351108,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG11.mixedField,327.779,169.791,0.0504913,0.0788609,0.173662,0.297615,1,0,0,1.25532,0.0323677,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG12.mixedField,233.407,121.923,0.0625349,0.0901232,0.192417,0.309341,1,0,0,1.41057,0.0267797,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG13.mixedField,70.0809,26.7732,0.174704,0.145061,0.295151,0.256972,1,0,0,1.60575,1.65573e-05,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG14.mixedField,39.6361,31.7861,0.147117,0.298245,0.751737,0.195044,1,0,0,0.59797,0.000125692,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG15.mixedField,46.3051,30.2138,0.0217739,0.0966089,0.450419,0.413202,1,0,0,1.0836,0.00573588,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG16.mixedField,46.0048,29.3597,0.020676,0.0972449,0.478046,0.415223,1,0,0,0.983733,0.00532754,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG17.mixedField,45.9315,29.1872,0.0167332,0.0784071,0.384128,0.364633,1,0,0,0.997033,0.00781199,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG18.mixedField,45.0744,28.1975,0.0158827,0.0780604,0.399534,0.371797,1,0,0,0.937645,0.00859401,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG19.mixedField,44.1516,27.2366,0.0158994,0.0794453,0.412868,0.392579,1,0,0,0.925468,0.00836391,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG20.mixedField,43.0015,25.9242,0.0160889,0.0797881,0.411775,0.383305,1,0,0,0.923777,0.00805122,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG21.mixedField,41.8702,25.023,0.014818,0.072343,0.368004,0.403457,1,0,0,1.02251,0.00923659,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG22.mixedField,40.417,23.2744,0.0158771,0.0759251,0.378956,0.368684,1,0,0,0.991519,0.0078985,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG23.mixedField,39.5594,22.5367,0.0156228,0.0747465,0.373244,0.35868,1,0,0,0.991878,0.00786754,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG24.mixedField,38.2962,21.5774,0.014912,0.0704541,0.347783,0.353836,1,0,0,1.03717,0.00842239,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG25.mixedField,37.4051,20.4888,0.014796,0.0696197,0.342378,0.359571,1,0,0,1.0662,0.00819748,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG26.mixedField,36.0961,19.6452,0.015172,0.0687987,0.327147,0.308063,1,0,0,1.05227,0.00754433,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG27.mixedField,35.0751,18.5512,0.0142929,0.0670651,0.328976,0.358416,1,0,0,1.11507,0.00816737,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG28.mixedField,33.9477,17.6757,0.014116,0.0635798,0.300486,0.329271,1,0,0,1.17026,0.00796961,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG29.mixedField,32.7106,16.7803,0.0140203,0.0649764,0.315151,0.357461,1,0,0,1.1724,0.00772006,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG30.mixedField,31.8296,15.6635,0.0134403,0.0615134,0.294974,0.345454,1,0,0,1.24234,0.00795069,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG31.mixedField,31.1045,15.2037,0.0120738,0.0545742,0.258751,0.340483,1,0,0,1.38891,0.0091483,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG32.mixedField,29.899,14.4054,0.012357,0.0552774,0.259633,0.335668,1,0,0,1.39457,0.00828152,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG33.mixedField,29.219,13.7333,0.0134724,0.0586607,0.268889,0.300583,1,0,0,1.31525,0.00647097,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG34.mixedField,28.2238,13.1182,0.012081,0.0540129,0.253567,0.327245,1,0,0,1.46804,0.00757008,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG35.mixedField,27.5815,12.2284,0.0128241,0.0567113,0.263615,0.316712,1,0,0,1.40217,0.0062604,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG36.mixedField,26.7388,11.3774,0.0110317,0.0517725,0.254002,0.361918,1,0,0,1.69472,0.00792644,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG37.mixedField,26.2662,10.8804,0.0120671,0.0532566,0.247107,0.295573,1,0,0,1.5109,0.00606732,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG38.mixedField,25.5081,10.0061,0.0116809,0.0531763,0.253761,0.343792,1,0,0,1.6379,0.00607639,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG39.mixedField,25.0402,10.1031,0.0120136,0.0524039,0.240601,0.286261,1,0,0,1.59477,0.00519217,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG40.mixedField,24.666,9.30109,0.0113129,0.0507567,0.23904,0.316532,1,0,0,1.74476,0.00547357,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG41.mixedField,23.9408,8.88141,0.0121057,0.0519045,0.234651,0.282217,1,0,0,1.68857,0.00448554,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG42.mixedField,23.6004,8.20403,0.011633,0.0492489,0.220131,0.273264,1,0,0,1.78374,0.00459228,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG43.mixedField,23.1447,8.32546,0.0110067,0.0464208,0.206786,0.276386,1,0,0,1.95192,0.00472274,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG44.mixedField,22.6463,7.83481,0.0127733,0.052099,0.225272,0.250234,1,0,0,1.69679,0.00337493,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG45.mixedField,22.3015,7.32669,0.0113732,0.0499586,0.230824,0.315467,1,0,0,1.91723,0.00407717,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG46.mixedField,22.0033,6.86433,0.0109904,0.0436466,0.184326,0.234181,1,0,0,1.96732,0.0042295,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG47.mixedField,21.7298,6.77807,0.0122601,0.0528143,0.239774,0.308896,1,0,0,1.92966,0.00323624,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG48.mixedField,21.4272,6.29387,0.0108648,0.0503849,0.244521,0.353785,1,0,0,2.09988,0.0039938,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG49.mixedField,21.3881,6.17218,0.0120907,0.0492606,0.21279,0.262012,1,0,0,1.95963,0.00305814,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG50.mixedField,20.669,6.16427,0.0108286,0.0427466,0.179574,0.23486,1,0,0,2.22049,0.00388588,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG51.mixedField,20.2489,5.65778,0.011884,0.0482163,0.20751,0.27256,1,0,0,2.14826,0.00321124,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG52.mixedField,19.9952,5.63355,0.0121326,0.0506763,0.223801,0.298536,1,0,0,2.12437,0.00303476,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG53.mixedField,19.8173,5.30793,0.011331,0.0447208,0.187834,0.245396,1,0,0,2.23557,0.00346223,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG54.mixedField,19.7379,5.3687,0.0116622,0.0437968,0.176139,0.216019,1,0,0,2.25387,0.00315022,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG55.mixedField,19.2236,5.50777,0.01297,0.0505008,0.209603,0.270419,1,0,0,2.12624,0.00253678,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG56.mixedField,18.8527,5.18477,0.0131655,0.0504127,0.206203,0.267859,1,0,0,2.17307,0.0024969,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG57.mixedField,18.8336,5.3072,0.0126934,0.0501553,0.210871,0.284655,1,0,0,2.28157,0.00262723,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG58.mixedField,18.4255,5.25348,0.0132102,0.0474589,0.18371,0.212638,1,0,0,2.16184,0.00250637,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG59.mixedField,18.3459,5.24465,0.0135543,0.0484398,0.186667,0.230965,1,0,0,2.31763,0.00232181,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG60.mixedField,18.2011,5.23223,0.0129259,0.0436922,0.160614,0.196342,1,0,0,2.40019,0.00256195,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG61.mixedField,18.1055,5.16668,0.013066,0.0477214,0.187361,0.267536,1,0,0,2.40977,0.00249578,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG62.mixedField,17.5875,5.15681,0.0143006,0.0497936,0.187678,0.245169,1,0,0,2.29392,0.00214423,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG63.mixedField,17.4613,5.1385,0.0135095,0.0480251,0.184235,0.253117,1,0,0,2.47912,0.00240759,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG64.mixedField,17.3984,5.03307,0.0133015,0.0428923,0.151614,0.185884,1,0,0,2.52533,0.00247701,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG65.mixedField,17.2427,5.11431,0.0136829,0.0406909,0.134691,0.137949,1,0,0,2.57655,0.00232838,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG66.mixedField,16.7511,5.04921,0.0150356,0.046697,0.160066,0.176348,1,0,0,2.3685,0.00197691,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG67.mixedField,16.5545,4.88836,0.0152535,0.0505104,0.182513,0.244703,1,0,0,2.34349,0.00198938,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG68.mixedField,15.9533,4.80652,0.0145249,0.0445865,0.15139,0.167341,1,0,0,2.56405,0.00227195,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG69.mixedField,16.3541,4.91222,0.0156894,0.0484666,0.165409,0.18625,1,0,0,2.34849,0.00187664,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG70.mixedField,15.692,4.81357,0.0163118,0.052826,0.18739,0.247988,1,0,0,2.38305,0.00182381,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG71.mixedField,15.6133,4.9211,0.0185339,0.0574092,0.196361,0.213596,1,0,0,2.18441,0.0013815,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG72.mixedField,15.3503,4.85332,0.0155402,0.050136,0.17729,0.264595,1,0,0,2.62581,0.00200912,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG73.mixedField,15.3438,4.78304,0.0155984,0.0500193,0.175995,0.256246,1,0,0,2.5705,0.00201117,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG74.mixedField,14.8957,4.64618,0.0154984,0.045437,0.148707,0.178703,1,0,0,2.5868,0.00210398,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG75.mixedField,14.5779,4.58556,0.0177928,0.050613,0.161766,0.156417,1,0,0,2.31613,0.00163061,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG76.mixedField,14.4926,4.66572,0.0160333,0.0438224,0.135809,0.14658,1,0,0,2.64005,0.00200916,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG77.mixedField,14.1869,4.65145,0.0166669,0.0521802,0.180031,0.267556,1,0,0,2.63495,0.0018831,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG78.mixedField,14.2551,4.82011,0.0167157,0.0449316,0.137491,0.15813,1,0,0,2.75813,0.00181835,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG79.mixedField,13.5981,4.58117,0.0175859,0.0480088,0.148648,0.185855,1,0,0,2.62825,0.00175661,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG80.mixedField,13.4496,4.62915,0.0188636,0.0487161,0.144675,0.151986,1,0,0,2.54705,0.00150319,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG81.mixedField,13.2564,4.5412,0.0176402,0.0474711,0.145388,0.164424,1,0,0,2.68842,0.00178567,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG82.mixedField,13.1593,4.60488,0.0185547,0.0498329,0.152392,0.188172,1,0,0,2.66669,0.00160876,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG83.mixedField,13.0421,4.5727,0.0191505,0.0528986,0.16527,0.209464,1,0,0,2.60319,0.00150057,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG84.mixedField,12.8112,4.58503,0.0211911,0.0552808,0.165401,0.178598,1,0,0,2.42996,0.00124662,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG85.mixedField,12.7326,4.61524,0.0189373,0.0468956,0.135068,0.140368,1,0,0,2.74112,0.001576,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG86.mixedField,12.5206,4.56297,0.0184552,0.0504717,0.156487,0.218332,1,0,0,2.85137,0.00169481,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG87.mixedField,12.1839,4.51741,0.0183975,0.045513,0.130991,0.163641,1,0,0,2.95108,0.00174418,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG88.mixedField,12.0683,4.42693,0.0193546,0.0495989,0.146458,0.186085,1,0,0,2.77222,0.00159633,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG89.mixedField,11.8584,4.39934,0.0189114,0.0464176,0.132842,0.166473,1,0,0,2.88903,0.00170028,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG90.mixedField,11.9214,4.37455,0.0190407,0.042457,0.113711,0.0738162,1,0,0,2.82649,0.00167537,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG91.mixedField,11.4626,4.28559,0.0200952,0.0512758,0.150933,0.206131,1,0,0,2.76848,0.00155958,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG92.mixedField,11.4183,4.30614,0.0198308,0.0464038,0.128415,0.134365,1,0,0,2.83666,0.00162901,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG93.mixedField,11.3543,4.31721,0.0201452,0.0463676,0.126868,0.122679,1,0,0,2.81732,0.00157742,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG94.mixedField,10.9331,4.32398,0.0203769,0.0452425,0.120828,0.121037,1,0,0,2.96141,0.0015625,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG95.mixedField,10.8981,4.25617,0.0203365,0.048102,0.134112,0.170602,1,0,0,2.95087,0.00158126,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG96.mixedField,10.8004,4.25826,0.0222517,0.0493995,0.13192,0.113511,1,0,0,2.74057,0.00131485,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG97.mixedField,10.6587,4.24395,0.0223762,0.0529287,0.147574,0.181965,1,0,0,2.7706,0.00131634,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG98.mixedField,10.4167,4.22214,0.021052,0.0493531,0.136753,0.190309,1,0,0,3.00003,0.00152626,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG99.mixedField,10.4509,4.41365,0.027173,0.0589009,0.154848,0.136724,1,0,0,2.44306,0.000886465,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG100.mixedField,10.4697,4.49873,0.0221959,0.0469273,0.121411,0.100786,1,0,0,2.8736,0.00135504,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG101.mixedField,10.0275,4.08274,0.0215502,0.044836,0.114833,0.083071,1,0,0,2.91361,0.00155671,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG102.mixedField,10.1467,4.333,0.0223342,0.0464054,0.118754,0.109123,1,0,0,3.07182,0.00133774,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG103.mixedField,10.0288,4.213,0.0222086,0.0468567,0.121069,0.124239,1,0,0,3.0316,0.0013939,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG104.mixedField,9.60681,4.19371,0.024418,0.0508951,0.1305,0.129131,1,0,0,2.90298,0.00118563,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG105.mixedField,9.42544,3.97175,0.0229999,0.0473869,0.120632,0.111751,1,0,0,2.94917,0.00141093,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG106.mixedField,9.37708,4.01101,0.0298364,0.060077,0.150804,0.0655548,1,0,0,2.32233,0.000829071,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG107.mixedField,9.13481,4.0544,0.0239905,0.0465023,0.114129,0.0994736,1,0,0,3.06502,0.00129349,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG108.mixedField,9.36632,4.1814,0.0237319,0.0474537,0.118619,0.115955,1,0,0,3.08853,0.00126865,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG109.mixedField,8.99786,4.07982,0.0251701,0.0464445,0.110871,0.0614634,1,0,0,3.03045,0.00116525,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG110.mixedField,8.98032,4.02517,0.0227552,0.0446476,0.110357,0.100442,1,0,0,3.14793,0.0014861,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG111.mixedField,9.06296,4.12461,0.0244324,0.0479586,0.118571,0.116157,1,0,0,3.07547,0.00122875,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG112.mixedField,8.88985,4.07823,0.0249065,0.0465097,0.111758,0.0920872,1,0,0,3.13195,0.00119078,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG113.mixedField,8.87876,4.02486,0.0268178,0.054907,0.139235,0.156298,1,0,0,2.8643,0.00103786,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG114.mixedField,8.73949,3.94823,0.0264671,0.0522578,0.129647,0.134533,1,0,0,2.88646,0.00108592,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG115.mixedField,8.7354,4.1297,0.0271079,0.0499366,0.119098,0.0824009,1,0,0,2.94553,0.00100294,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG116.mixedField,8.45901,3.79609,0.0258403,0.0522,0.13129,0.137002,1,0,0,2.9281,0.00120814,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG117.mixedField,8.49486,3.92348,0.0262244,0.0472194,0.111247,0.057778,1,0,0,3.01775,0.00111998,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG118.mixedField,8.46214,3.81067,0.0260477,0.0505427,0.12412,0.125959,1,0,0,2.92764,0.00117278,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG119.mixedField,8.3217,3.85147,0.0273345,0.0542266,0.13491,0.15108,1,0,0,2.91488,0.00105174,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG120.mixedField,8.18186,3.8845,0.0266317,0.0478933,0.112761,0.0808757,1,0,0,3.09788,0.00110404,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG121.mixedField,8.15238,3.84261,0.027783,0.0514817,0.123178,0.103981,1,0,0,2.94428,0.00102658,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG122.mixedField,8.07586,3.90138,0.0270683,0.0479758,0.112101,0.0775509,1,0,0,3.13284,0.00106283,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldBG123.mixedField,8.06628,3.92811,0.026607,0.0460498,0.106307,0.0744063,1,0,0,3.22461,0.00109051,0,0
