model,calculusType,cell,alpha_0,beta_0,r_nucleus,D_t,radiation_type,particle,meanEnergy,meanEnergy_sigma,meanLET,meanLET_sigma,LETd,LETd_sigma,nFractions,timeSpacing,fracDeliveryTime,alpha,beta,alpha_sigma,beta_sigma
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG302.mixedField,7.32677,3.96762,0.0332004,0.0519144,0.114377,0.0390785,1,0,0,3.04425,0.000683448,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG303.mixedField,7.6299,3.92813,0.0306172,0.0497962,0.111606,0.0400789,1,0,0,3.0549,0.000821224,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG304.mixedField,7.37726,3.8691,0.0293219,0.0462935,0.10241,0.0378043,1,0,0,3.28423,0.000911982,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG305.mixedField,7.44564,4.00853,0.0301882,0.0468531,0.102906,0.0367947,1,0,0,3.3014,0.000818776,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG306.mixedField,7.68712,3.94634,0.0282581,0.0454941,0.101501,0.0379366,1,0,0,3.29227,0.000960172,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG307.mixedField,7.45652,3.91206,0.0303444,0.0482662,0.107117,0.0386688,1,0,0,3.16977,0.000839195,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG308.mixedField,7.45506,4.04731,0.0299065,0.0459991,0.100658,0.0359912,1,0,0,3.37532,0.000822783,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG309.mixedField,7.55716,4.03552,0.0297662,0.04654,0.102532,0.0368492,1,0,0,3.30529,0.000836157,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG310.mixedField,7.60131,4.0404,0.0307183,0.0485335,0.107399,0.0379679,1,0,0,3.1834,0.000783829,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG311.mixedField,7.5418,3.95121,0.0313905,0.0503622,0.112191,0.0396306,1,0,0,3.06369,0.000773684,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG312.mixedField,7.61056,3.97289,0.0296497,0.0473445,0.105249,0.0382186,1,0,0,3.21337,0.000862572,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG313.mixedField,7.66467,3.95681,0.0326436,0.0535239,0.120404,0.0416766,1,0,0,2.8868,0.00071418,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG314.mixedField,7.28203,4.03969,0.0327865,0.0500201,0.109099,0.0371554,1,0,0,3.17956,0.000681603,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG315.mixedField,7.79762,4.09237,0.0322839,0.0522032,0.116697,0.0400036,1,0,0,2.97888,0.000698663,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG316.mixedField,7.61818,4.02638,0.0303535,0.0481271,0.106662,0.0380131,1,0,0,3.20024,0.000807252,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG317.mixedField,7.55029,4.0097,0.0303688,0.0478773,0.105849,0.037768,1,0,0,3.21708,0.000810334,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG318.mixedField,7.30767,3.72441,0.0270898,0.043153,0.0958307,0.0375127,1,0,0,3.40428,0.00113169,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG319.mixedField,7.23967,3.85918,0.0321177,0.0505981,0.11183,0.0393613,1,0,0,3.07448,0.000758741,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG320.mixedField,7.45565,4.05698,0.0308469,0.047598,0.104293,0.0366568,1,0,0,3.27987,0.000770181,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG321.mixedField,7.84497,4.1248,0.0309751,0.0497371,0.110838,0.0386903,1,0,0,3.10093,0.000752085,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG322.mixedField,7.61381,3.88437,0.0283143,0.0457845,0.102348,0.0384863,1,0,0,3.26044,0.000976588,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG323.mixedField,8.05203,4.31525,0.0293545,0.0460883,0.101716,0.0358065,1,0,0,3.34967,0.000788708,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG324.mixedField,7.79253,4.28869,0.033298,0.0517802,0.113819,0.0375369,1,0,0,3.08135,0.000612178,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG325.mixedField,8.17643,4.10236,0.0267311,0.0439458,0.0989778,0.0375132,1,0,0,3.34072,0.00102257,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG326.mixedField,7.47867,3.90901,0.0311385,0.0499341,0.111213,0.0396343,1,0,0,3.08016,0.000797557,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG327.mixedField,7.65778,4.1692,0.0302404,0.0466857,0.102315,0.0359023,1,0,0,3.34344,0.000774314,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG328.mixedField,7.34969,4.0333,0.0327468,0.0505113,0.110659,0.0377763,1,0,0,3.14005,0.000686391,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG329.mixedField,7.66842,4.10333,0.0304244,0.0477719,0.105435,0.0371909,1,0,0,3.24523,0.000783395,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG330.mixedField,8.02568,4.11732,0.0289761,0.047225,0.105943,0.0383888,1,0,0,3.1918,0.000863455,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG331.mixedField,7.77337,4.16145,0.0302243,0.0474901,0.104844,0.0368791,1,0,0,3.26133,0.000779276,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG332.mixedField,7.46965,4.04582,0.0279013,0.0424692,0.0925446,0.034302,1,0,0,3.59491,0.000947335,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG333.mixedField,7.46181,4.10351,0.0296853,0.045078,0.0981375,0.0349747,1,0,0,3.45983,0.000818254,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG334.mixedField,7.72243,4.01762,0.0334301,0.0546752,0.122852,0.0417067,1,0,0,2.84917,0.000667427,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG335.mixedField,8.21751,4.23799,0.0280596,0.045421,0.101584,0.0369861,1,0,0,3.31143,0.00088848,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG336.mixedField,7.47997,4.01407,0.0323667,0.0509887,0.112691,0.0388546,1,0,0,3.07607,0.000710118,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG337.mixedField,7.52184,4.14902,0.0296997,0.0450405,0.098005,0.0347433,1,0,0,3.46958,0.000806119,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG338.mixedField,7.99051,4.36387,0.0310559,0.0483112,0.10621,0.0361105,1,0,0,3.25639,0.000691342,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG339.mixedField,7.65536,4.1378,0.0313381,0.0489791,0.107889,0.0373141,1,0,0,3.19214,0.000728633,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG340.mixedField,7.67796,4.07236,0.0305158,0.0483333,0.10707,0.0378568,1,0,0,3.19642,0.000787381,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG341.mixedField,7.86953,4.0939,0.0284881,0.04557,0.101383,0.0371021,1,0,0,3.3191,0.000900217,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG342.mixedField,7.75032,4.15487,0.0300887,0.0471609,0.104008,0.0366895,1,0,0,3.28008,0.000787683,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG343.mixedField,7.85764,4.2033,0.0324904,0.0517321,0.11486,0.0387711,1,0,0,3.0328,0.000663562,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG344.mixedField,7.72096,4.08988,0.0292963,0.046179,0.102087,0.0367985,1,0,0,3.31264,0.000850356,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG345.mixedField,7.81843,4.1055,0.030479,0.0488503,0.108774,0.0383659,1,0,0,3.15062,0.000781627,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG346.mixedField,7.72803,4.04907,0.0309824,0.0497921,0.111004,0.0390647,1,0,0,3.08975,0.000770372,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG347.mixedField,7.72856,3.92303,0.0280003,0.0455085,0.101964,0.0384124,1,0,0,3.26264,0.000986234,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG348.mixedField,7.89488,3.80906,0.026212,0.0442075,0.10077,0.0398708,1,0,0,3.23166,0.00116994,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG349.mixedField,7.74715,3.96564,0.031006,0.0509179,0.114623,0.0407336,1,0,0,2.99483,0.000790923,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG350.mixedField,7.88739,4.07081,0.0283195,0.0455976,0.101737,0.0374533,1,0,0,3.30085,0.000918231,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG351.mixedField,7.77136,4.02571,0.0297663,0.0480625,0.107371,0.0387027,1,0,0,3.16561,0.000842604,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG352.mixedField,7.83076,4.11144,0.0274908,0.0432869,0.0956503,0.0355666,1,0,0,3.47718,0.000960873,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG353.mixedField,7.88044,4.10254,0.0304525,0.0492429,0.11008,0.0388796,1,0,0,3.11362,0.000784755,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG354.mixedField,7.43832,3.96102,0.0319508,0.0505437,0.111907,0.0390838,1,0,0,3.07815,0.000742507,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG355.mixedField,7.96238,4.18251,0.0310737,0.0500656,0.111739,0.0387349,1,0,0,3.08729,0.000733116,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG356.mixedField,7.85654,4.18556,0.0317264,0.0505281,0.112198,0.0384201,1,0,0,3.0916,0.000700434,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG357.mixedField,7.73625,4.074,0.0285628,0.0450741,0.0996928,0.0364863,1,0,0,3.37292,0.000900251,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG358.mixedField,7.57194,3.90158,0.0307571,0.0499623,0.111917,0.0402083,1,0,0,3.05271,0.000820806,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG359.mixedField,7.69589,3.92994,0.0281359,0.0454881,0.101678,0.0381677,1,0,0,3.27608,0.000974177,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG360.mixedField,7.63003,4.12463,0.0302263,0.0469344,0.103104,0.0363811,1,0,0,3.31354,0.000787144,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG361.mixedField,7.97062,3.9989,0.0300617,0.0502585,0.114086,0.0410722,1,0,0,2.99127,0.000833909,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG362.mixedField,7.82433,4.20234,0.0319378,0.050511,0.111823,0.0380729,1,0,0,3.10621,0.000688763,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG363.mixedField,7.54719,4.0534,0.0313578,0.0493175,0.108921,0.0401332,1,0,0,3.1764,0.00074679,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG364.mixedField,7.52423,3.94178,0.0314984,0.0505472,0.112614,0.0397493,1,0,0,3.0485,0.000770706,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG365.mixedField,7.75711,4.0931,0.032484,0.0522765,0.116612,0.0398337,1,0,0,2.97916,0.000689479,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG366.mixedField,8.01568,4.06562,0.0305727,0.0507816,0.114922,0.0407203,1,0,0,2.98115,0.000789786,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG367.mixedField,8.35047,4.44355,0.0295615,0.0470257,0.104369,0.0361839,1,0,0,3.28401,0.000749917,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG368.mixedField,8.01006,3.83447,0.0255092,0.0432063,0.09869,0.0394982,1,0,0,3.28107,0.00122579,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG369.mixedField,7.66417,3.99303,0.0294512,0.0471113,0.104812,0.0381146,1,0,0,3.22892,0.000868755,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG370.mixedField,7.84417,4.0902,0.0281346,0.044784,0.0994207,0.0366283,1,0,0,3.37168,0.000923973,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG371.mixedField,7.88991,4.24016,0.0334202,0.0532248,0.118186,0.0391645,1,0,0,2.97463,0.000619548,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG372.mixedField,7.88847,4.26562,0.0305408,0.0477272,0.105126,0.0363943,1,0,0,3.26803,0.000737207,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG373.mixedField,8.18426,4.24622,0.02813,0.0452769,0.101006,0.0366838,1,0,0,3.33525,0.000881329,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG374.mixedField,8.36782,4.19688,0.029595,0.0497202,0.113126,0.0402757,1,0,0,3.01787,0.000809033,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG375.mixedField,7.9494,4.14883,0.0295167,0.0474369,0.105754,0.0377913,1,0,0,3.21386,0.000822226,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG376.mixedField,7.88677,4.07437,0.0278227,0.0446131,0.0993588,0.0369,1,0,0,3.36282,0.000950512,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG377.mixedField,7.80124,4.24978,0.0325789,0.0509883,0.112379,0.0376548,1,0,0,3.10878,0.000648618,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG378.mixedField,8.04689,4.24554,0.0329038,0.0533157,0.119294,0.0398903,1,0,0,2.93925,0.000640587,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG379.mixedField,7.99912,4.3486,0.0303485,0.0472404,0.103883,0.0357873,1,0,0,3.31466,0.000728234,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG380.mixedField,7.83212,4.00551,0.0302241,0.0496247,0.111702,0.0409312,1,0,0,3.06408,0.000822522,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG381.mixedField,8.25848,4.23325,0.0335705,0.0561874,0.127612,0.0423411,1,0,0,2.76403,0.000619181,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG382.mixedField,7.95863,4.05833,0.0304542,0.0502571,0.113391,0.0402745,1,0,0,3.01684,0.000797047,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG383.mixedField,8.02557,4.26317,0.0285991,0.0451349,0.0998308,0.0367421,1,0,0,3.40149,0.000845115,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG384.mixedField,7.95059,4.18511,0.0276051,0.0435017,0.0961574,0.0354269,1,0,0,3.47238,0.000930186,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG385.mixedField,7.83875,4.07427,0.0277023,0.0440925,0.0978823,0.0364225,1,0,0,3.40785,0.000958579,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG386.mixedField,8.08606,4.22374,0.0311445,0.0505628,0.113233,0.03907,1,0,0,3.04991,0.000721651,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG387.mixedField,8.26529,4.29845,0.0310978,0.0508347,0.114196,0.0391622,1,0,0,3.03566,0.000708228,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG388.mixedField,7.87253,4.33211,0.0316441,0.0489198,0.107271,0.0361772,1,0,0,3.23456,0.000670483,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG389.mixedField,8.24509,4.08255,0.0292526,0.0495235,0.113094,0.0409909,1,0,0,3.00656,0.000857926,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG390.mixedField,8.24794,4.24039,0.028381,0.0461918,0.103561,0.0374822,1,0,0,3.25927,0.000867911,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG391.mixedField,7.89203,4.08776,0.029079,0.0468908,0.104692,0.0379432,1,0,0,3.23279,0.000865844,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG392.mixedField,8.10704,4.14241,0.0280965,0.0457832,0.1027,0.0377359,1,0,0,3.27323,0.000912544,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG393.mixedField,7.85108,4.11509,0.0304339,0.048878,0.108934,0.0384206,1,0,0,3.14596,0.000781992,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG394.mixedField,8.02833,4.16565,0.0293279,0.0474035,0.105947,0.0379442,1,0,0,3.20506,0.000829637,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG395.mixedField,8.17383,4.2446,0.0291051,0.047074,0.105242,0.0375555,1,0,0,3.23328,0.000823077,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG396.mixedField,7.85242,4.03937,0.0292548,0.0474796,0.106313,0.038622,1,0,0,3.18213,0.000869103,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG397.mixedField,7.68942,4.01331,0.0275966,0.0435762,0.0964053,0.0361761,1,0,0,3.44733,0.000984119,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG398.mixedField,8.10715,4.05307,0.0287312,0.0479492,0.108753,0.0398901,1,0,0,3.10584,0.000897232,0,0
LEMIII,rapidLEM_Russo2011,HSG,0.312,0.073,4.611,30,Spectrum,ParticleFieldQG399.mixedField,8.32773,4.26182,0.0282048,0.0461179,0.103613,0.0375538,1,0,0,3.25529,0.000873474,0,0
